ID,LON,LAT,DEPTH,YEAR
875,73.893,38.95,60,1965
876,73.894,39.528,20,1965
877,73.894,39.56,47,1965
878,73.895,39.54,67,1965
879,73.895,38.793,42,1965
880,73.896,38.978,45,1975
881,73.896,39.474,17,1965
882,73.9,38.586,43,1965
883,73.904,38.97,38,1975
884,73.905,39.589,22,1965
885,73.907,38.96,75,1975
886,73.91,39.583,18,1965
887,73.912,38.932,57,1965
888,73.913,38.794,42,1965
889,73.913,38.941,53,1965
890,73.913,39.483,70,1965
891,73.917,39.581,19,1965
892,73.917,39.588,41,1965
893,73.924,38.916,47,1965
894,73.93,38.952,41,1965
895,73.93,38.96,66,1975
896,73.931,38.914,37,1965
897,73.931,38.931,70,1965
898,73.933,39.483,23,1965
899,73.917,40,13,1979
900,73.934,39.597,23,1965
901,73.935,38.922,22,1965
902,73.936,38.796,55,1965
903,73.938,38.925,16,1965
904,73.939,38.953,23,1965
905,73.943,39.5,78,1965
906,73.944,39.596,17,1965
907,73.944,39.471,40,1965
908,73.946,39.603,50,1965
909,73.951,38.96,64,1975
910,73.952,38.812,53,1965
911,73.953,39.459,34,1965
912,73.955,38.821,40,1965
913,73.955,38.952,23,1965
914,73.957,39.596,23,1965
915,73.958,39.484,103,1985
916,73.96,38.832,49,1965
917,73.962,39.605,15,1965
918,73.964,39.612,44,1965
919,73.966,38.963,52,1975
920,73.967,39.509,57,1965
921,73.968,39.032,45,1975
922,73.97,38.836,49,1965
923,73.973,39.621,42,1965
924,73.978,38.949,43,1965
925,73.979,39.514,49,1965
926,73.98,39.029,47,1975
927,73.981,39.306,43,1975
928,73.982,39.63,24,1965
929,73.967,39.983,16,1979
930,73.984,38.944,26,1965
931,73.985,39.625,25,1965
932,73.985,38.96,66,1975
933,73.99,38.951,49,1965
934,73.992,39.62,27,1965
935,73.992,39.018,20,1975
936,73.992,39.516,60,1965
937,73.993,38.83,41,1965
938,73.993,39.305,17,1975
939,73.995,38.942,37,1965
940,73.995,38.848,39,1965
941,73.998,38.973,59,1975
942,73.999,39.019,38,1975
943,74,39.013,22,1975
944,74.004,38.962,45,1965
945,74.007,38.958,21,1965
946,74.008,39.512,68,1985
947,74.012,38.987,28,1975
948,74.012,39.522,48,1965
949,74.013,38.954,24,1965
950,74.016,39.53,24,1965
951,74,40.05,10,1979
952,74,40.05,7,1979
953,74.018,38.947,21,1965
954,74.018,38.994,23,1975
955,74.023,38.944,14,1965
956,74.025,38.995,20,1965
957,74.025,39.016,86,1975
958,74.026,39.519,15,1985
959,74.027,38.939,16,1965
960,74.03,39.052,62,1975
961,74.031,39.526,48,1965
962,74.032,39.031,62,1985
963,74.034,39.078,37,1975
964,74.038,39.519,44,1985
965,74.043,39.532,26,1965
966,74.047,39.018,58,1985
967,74.049,39.529,20,1985
968,74.05,39.537,41,1965
969,74.06,39.005,66,1985
970,74.074,38.812,44,1965
971,74.078,38.986,20,1965
972,74.079,38.78,32,1965
973,74.083,38.8,43,1965
974,74.083,38.789,55,1965
975,74.085,39.001,68,1985
976,74.086,38.771,38,1965
977,74.094,38.771,65,1965
978,74.099,39.565,19,1965
979,74.103,39.08,19,1985
980,74.104,39.088,24,1985
981,74.107,39.567,41,1965
982,74.109,38.761,55,1965
983,74.111,39.004,68,1985
984,74.113,39.573,21,1965
985,74.1,40.083,15,1979
986,74.118,38.84,37,1965
987,74.12,38.995,18,1965
988,74.121,38.796,28,1965
989,74.123,38.769,53,1965
990,74.128,39.03,57,1985
991,74.129,38.721,18,1965
992,74.13,39.553,14,1985
993,74.135,38.688,25,1965
994,74.137,38.784,56,1965
995,74.137,38.983,56,1985
996,74.14,38.702,38,1965
997,74.141,38.747,42,1965
998,74.149,38.802,41,1965
999,74.15,38.987,43,1965
1000,74.153,38.772,39,1965
1001,74.159,39.003,24,1985
1002,74.16,38.984,26,1965
1003,74.17,38.745,42,1965
1004,74.178,38.787,19,1965
1005,74.179,39.006,17,1985
1006,74.18,39.276,49,1985
1007,74.183,38.836,18,1965
1008,74.191,39.015,38,1985
1009,74.204,39.27,50,1985
1010,74.217,38.465,18,1985
1011,74.217,39.27,51,1985
1012,74.217,40.083,12,1979
1013,74.234,39.024,18,1985
1014,74.239,39.026,23,1985
1015,74.24,39.01,56,1985
1016,74.251,39.267,55,1985
1017,74.253,38.988,39,1965
1018,74.264,39.266,43,1985
1019,74.27,38.659,15,1965
1020,74.271,38.868,19,1965
1021,74.275,38.781,27,1965
1022,74.283,38.844,28,1965
1023,74.283,38.656,20,1965
1024,74.284,38.745,16,1965
1025,74.287,38.769,42,1965
1026,74.287,38.733,52,1965
1027,74.288,38.746,17,1965
1028,74.291,38.658,19,1965
1029,74.294,38.724,22,1965
1030,74.296,39.27,103,1985
1031,74.301,39.071,61,1985
1032,74.314,38.655,51,1965
1033,74.327,39.257,51,1985
1034,74.328,38.662,22,1965
1035,74.333,39.249,43,1985
1036,74.34,38.842,36,1965
1037,74.343,39.25,49,1985
1038,74.349,38.812,36,1965
1039,74.35,38.658,30,1965
1040,74.353,39.251,45,1985
1041,74.36,38.664,18,1965
1042,74.372,39.257,77,1985
1043,74.379,38.658,19,1965
1044,74.385,39.243,14,1985
1045,74.389,38.826,41,1965
1046,74.39,38.735,19,1975
1047,74.395,38.851,22,1965
1048,74.397,38.844,10,1975
1049,74.399,39.243,67,1985
1050,74.402,39.301,48,1985
1051,74.403,38.838,21,1975
1052,74.406,39.309,37,1985
1053,74.41,39.323,35,1985
1054,74.412,38.658,35,1975
1055,74.419,38.731,31,1975
1056,74.419,39.284,42,1985
1057,74.42,39.275,21,1985
1058,74.42,39.336,25,1985
1059,74.421,39.349,23,1985
1060,74.423,39.295,89,1985
1061,74.426,38.728,34,1975
1062,74.427,39.286,21,1985
1063,74.432,38.813,23,1975
1064,74.432,39.364,20,1985
1065,74.432,39.245,54,1985
1066,74.434,39.369,21,1985
1067,74.437,39.372,20,1985
1068,74.445,39.287,38,1985
1069,74.445,39.314,44,1985
1070,74.446,39.296,42,1985
1071,74.448,38.633,18,1975
1072,74.449,39.257,137,1985
1073,74.433,40.067,10,1979
1074,74.433,40.067,12,1979
1075,74.45,39.326,26,1985
1076,74.452,38.633,13,1975
1077,74.453,39.243,59,1985
1078,74.456,39.293,20,1985
1079,74.456,39.324,29,1985
1080,74.457,39.31,27,1985
1081,74.458,39.29,17,1985
1082,74.458,39.333,46,1985
1083,74.46,39.233,26,1985
1084,74.463,39.288,16,1985
1085,74.466,39.329,26,1985
1086,74.45,40.067,7,1979
1087,74.45,40.067,11,1979
1088,74.45,40.067,7,1979
1089,74.45,40.067,9,1979
1090,74.45,40.067,10,1979
1091,74.473,39.475,16,1985
1092,74.474,38.638,17,1975
1093,74.475,39.234,56,1985
1094,74.478,38.635,19,1975
1095,74.481,38.837,13,1975
1096,74.467,40.083,8,1979
1097,74.467,40.067,20,1979
1098,74.487,38.828,32,1975
1099,74.491,37.151,73,1978
1100,74.483,40.083,11,1979
1101,74.483,40.083,13,1979
1102,74.501,37.159,63,1978
1103,74.507,39.225,20,1985
1104,74.507,39.222,14,1985
1105,74.509,39.262,67,1985
1106,74.512,39.239,73,1985
1107,74.513,39.222,23,1985
1108,74.5,40.083,21,1979
1109,74.5,40.083,8,1979
1110,74.522,37.093,68,1978
1111,74.525,39.248,82,1985
1112,74.527,37.226,73,1978
1113,74.528,39.225,67,1985
1114,74.528,37.227,63,1978
1115,74.517,40.083,15,1979
1116,74.517,40.1,12,1979
1117,74.517,40.083,22,1979
1118,74.542,39.216,50,1985
1119,74.543,39.323,59,1985
1120,74.545,39.242,58,1985
1121,74.546,39.208,12,1985
1122,74.533,40.1,9,1979
1123,74.533,40.1,10,1979
1124,74.552,39.333,18,1985
1125,74.553,37.106,65,1978
1126,74.553,39.205,59,1985
1127,74.558,39.231,99,1985
1128,74.558,39.333,18,1985
1129,74.56,39.205,11,1985
1130,74.562,39.209,13,1985
1131,74.563,39.359,18,1985
1132,74.564,39.321,22,1985
1133,74.567,39.314,36,1985
1134,74.569,37.071,64,1978
1135,74.573,39.213,60,1985
1136,74.573,39.36,18,1985
1137,74.567,40.117,14,1979
1138,74.587,39.202,54,1985
1139,74.59,39.245,21,1985
1140,74.59,39.357,38,1985
1141,74.594,37.062,84,1978
1142,74.594,38.779,17,1975
1143,74.596,39.246,18,1985
1144,74.597,39.193,39,1985
1145,74.598,39.238,36,1985
1146,74.601,39.215,107,1985
1147,74.602,38.772,19,1975
1148,74.602,39.249,52,1985
1149,74.613,39.196,52,1985
1150,74.618,37.252,63,1978
1151,74.625,37.07,84,1978
1152,74.626,39.195,54,1985
1153,74.627,39.205,19,1985
1154,74.627,39.211,22,1985
1155,74.642,38.814,23,1965
1156,74.645,39.187,72,1985
1157,74.646,38.754,18,1975
1158,74.649,39.122,39,1985
1159,74.65,38.755,33,1965
1160,74.651,39.06,20,1985
1161,74.651,39.211,99,1985
1162,74.652,37.091,84,1978
1163,74.652,38.75,19,1965
1164,74.656,39.125,43,1985
1165,74.657,39.06,23,1985
1166,74.658,39.305,45,1985
1167,74.659,38.804,18,1965
1168,74.66,39.178,50,1985
1169,74.664,38.746,13,1965
1170,74.665,39.128,44,1985
1171,74.668,39.072,23,1985
1172,74.669,39.07,16,1985
1173,74.67,38.737,11,1965
1174,74.671,37.234,67,1978
1175,74.673,39.129,44,1985
1176,74.673,39.282,38,1985
1177,74.674,39.224,37,1985
1178,74.675,39.09,47,1985
1179,74.676,38.743,13,1975
1180,74.677,38.569,15,1965
1181,74.677,39.172,70,1985
1182,74.678,38.748,18,1975
1183,74.681,39.12,18,1985
1184,74.681,39.078,34,1985
1185,74.682,39.157,40,1985
1186,74.682,39.284,37,1985
1187,74.683,38.565,20,1965
1188,74.683,39.095,25,1985
1189,74.687,37.244,67,1978
1190,74.687,39.216,48,1985
1191,74.688,39.119,32,1985
1192,74.689,39.405,57,1985
1193,74.691,39.082,46,1985
1194,74.692,39.182,117,1985
1195,74.694,39.159,48,1985
1196,74.694,39.227,18,1985
1197,74.694,39.265,21,1985
1198,74.695,39.277,53,1985
1199,74.698,38.56,13,1965
1200,74.698,39.209,19,1985
1201,74.683,40.317,14,1979
1202,74.683,40.333,15,1979
1203,74.702,39.243,37,1985
1204,74.703,39.233,25,1985
1205,74.707,38.549,20,1965
1206,74.707,39.143,106,1985
1207,74.709,39.233,16,1985
1208,74.71,39.269,67,1985
1209,74.712,39.237,48,1985
1210,74.713,39.244,18,1985
1211,74.714,37.248,73,1978
1212,74.714,39.246,18,1985
1213,74.715,39.252,41,1985
1214,74.716,39.101,97,1985
1215,74.717,38.997,29,1985
1216,74.719,38.534,34,1965
1217,74.72,39.084,27,1985
1218,74.722,39.122,80,1985
1219,74.728,38.992,17,1985
1220,74.728,38.998,54,1985
1221,74.729,39.089,51,1985
1222,74.732,39.274,17,1985
1223,74.733,39.265,57,1985
1224,74.717,40.317,24,1979
1225,74.717,40.3,18,1979
1226,74.717,40.317,40,1979
1227,74.717,40.317,10,1979
1228,74.717,40.317,24,1979
1229,74.717,40.333,17,1979
1230,74.735,38.533,43,1965
1231,74.737,39.109,70,1985
1232,74.737,39.172,72,1985
1233,74.739,38.992,15,1985
1234,74.74,39.155,64,1985
1235,74.741,39.002,55,1985
1236,74.744,38.538,40,1965
1237,74.746,39.09,21,1985
1238,74.748,38.989,25,1985
1239,74.75,39.059,21,1985
1240,74.733,40.3,45,1979
1241,74.755,39.104,37,1985
1242,74.755,39.317,47,1985
1243,74.757,39.061,31,1985
1244,74.759,39.058,18,1985
1245,74.76,39.002,73,1985
1246,74.76,38.989,23,1985
1247,74.76,39.1,11,1985
1248,74.763,37.055,97,1978
1249,74.763,39.169,73,1985
1250,74.764,39.065,29,1985
1251,74.765,38.981,53,1985
1252,74.766,39.31,23,1985
1253,74.75,40.3,10,1979
1254,74.75,40.017,7,1979
1255,74.75,40.017,26,1979
1256,74.767,39.186,44,1985
1257,74.768,39.06,21,1985
1258,74.771,39.106,27,1985
1259,74.774,39.293,46,1985
1260,74.776,38.971,47,1985
1261,74.778,39.06,49,1985
1262,74.778,39.014,59,1985
1263,74.779,39.096,43,1985
1264,74.767,40.333,8,1979
1265,74.767,40,31,1979
1266,74.784,39.08,107,1985
1267,74.786,38.971,43,1985
1268,74.787,39.295,26,1985
1269,74.788,38.98,63,1985
1270,74.788,38.324,21,1985
1271,74.788,39.065,38,1985
1272,74.792,39.024,18,1985
1273,74.794,39.007,111,1985
1274,74.794,39.096,29,1985
1275,74.798,37.055,81,1978
1276,74.798,39.024,15,1985
1277,74.783,40.217,16,1979
1278,74.783,40.2,10,1979
1279,74.783,40.033,16,1979
1280,74.783,40,46,1979
1281,74.783,40,36,1979
1282,74.783,40,7,1979
1283,74.783,40,16,1979
1284,74.783,40,12,1979
1285,74.805,38.985,34,1985
1286,74.812,39.114,19,1985
1287,74.813,39.07,48,1985
1288,74.813,39.103,49,1985
1289,74.8,40.333,18,1979
1290,74.8,40.317,6,1979
1291,74.8,40.317,7,1979
1292,74.8,40.317,6,1979
1293,74.8,40.217,17,1979
1294,74.8,40.217,13,1979
1295,74.8,40.217,10,1979
1296,74.8,40.033,31,1979
1297,74.8,40.017,49,1979
1298,74.8,40,33,1979
1299,74.8,40.017,39,1979
1300,74.818,39.083,42,1985
1301,74.819,38.983,55,1985
1302,74.82,39.025,28,1985
1303,74.82,39.121,39,1985
1304,74.824,39.127,20,1985
1305,74.825,39.065,59,1985
1306,74.827,39.033,14,1985
1307,74.827,39.088,35,1985
1308,74.827,39.096,68,1985
1309,74.828,39.123,18,1985
1310,74.83,39.133,25,1985
1311,74.817,40.2,23,1979
1312,74.817,40.2,40,1979
1313,74.817,40.183,6,1979
1314,74.817,40.033,38,1979
1315,74.817,40.017,42,1979
1316,74.817,40.383,11,1979
1317,74.834,39.029,35,1985
1318,74.836,38.984,62,1985
1319,74.836,39.06,26,1985
1320,74.837,39.004,37,1985
1321,74.838,38.973,46,1985
1322,74.845,39.026,30,1985
1323,74.846,39.097,38,1985
1324,74.846,38.363,17,1985
1325,74.848,39.129,27,1985
1326,74.849,39.06,43,1985
1327,74.833,40.2,35,1979
1328,74.833,40.2,7,1979
1329,74.833,40.183,7,1979
1330,74.833,40.15,13,1979
1331,74.833,40.033,18,1979
1332,74.833,40.033,59,1979
1333,74.833,40.017,33,1979
1334,74.833,40.383,6,1979
1335,74.833,40.383,8,1979
1336,74.852,39.019,15,1985
1337,74.853,38.967,59,1985
1338,74.857,39.06,27,1985
1339,74.858,38.489,23,1985
1340,74.859,38.983,64,1985
1341,74.863,39.058,19,1985
1342,74.864,39.101,51,1985
1343,74.85,40.183,7,1979
1344,74.85,40.183,7,1979
1345,74.85,40.2,6,1979
1346,74.85,40.2,11,1979
1347,74.85,40.15,8,1979
1348,74.85,40.15,10,1979
1349,74.85,40.15,38,1979
1350,74.85,40.3,7,1979
1351,74.85,40.3,14,1979
1352,74.872,39.192,57,1985
1353,74.872,39.178,71,1985
1354,74.872,39.164,29,1985
1355,74.88,38.983,68,1985
1356,74.881,39.145,33,1985
1357,74.882,38.96,86,1985
1358,74.867,40.283,12,1979
1359,74.867,40.283,10,1979
1360,74.867,40.267,7,1979
1361,74.867,40.267,7,1979
1362,74.867,40.217,6,1979
1363,74.867,40.183,18,1979
1364,74.867,40.183,7,1979
1365,74.867,40.133,16,1979
1366,74.867,40.15,13,1979
1367,74.867,40.05,35,1979
1368,74.867,40.05,16,1979
1369,74.867,40.3,6,1979
1370,74.867,40.3,9,1979
1371,74.884,39.203,58,1985
1372,74.889,38.942,24,1985
1373,74.889,38.469,18,1985
1374,74.891,39.16,59,1985
1375,74.891,38.472,14,1985
1376,74.892,38.982,26,1985
1377,74.894,39.217,37,1985
1378,74.895,38.477,12,1985
1379,74.898,38.45,34,1985
1380,74.883,40.267,11,1979
1381,74.883,40.267,10,1979
1382,74.883,40.2,9,1979
1383,74.883,40.2,6,1979
1384,74.883,40.217,9,1979
1385,74.883,40.183,13,1979
1386,74.883,40.183,21,1979
1387,74.883,40.183,12,1979
1388,74.883,40.117,34,1979
1389,74.883,40.117,16,1979
1390,74.883,40.283,29,1979
1391,74.9,38.952,41,1985
1392,74.903,39.148,55,1985
1393,74.904,38.984,24,1985
1394,74.913,38.987,28,1985
1395,74.914,39.221,37,1985
1396,74.916,37.235,71,1978
1397,74.9,40.183,13,1979
1398,74.9,40.183,10,1979
1399,74.9,40.133,21,1979
1400,74.9,40.133,16,1979
1401,74.9,40.117,23,1979
1402,74.9,40.1,20,1979
1403,74.9,40.1,11,1979
1404,74.9,40.083,29,1979
1405,74.9,40.117,10,1979
1406,74.9,40.117,12,1979
1407,74.9,40.133,14,1979
1408,74.9,40.267,10,1979
1409,74.9,40.267,11,1979
1410,74.917,39.169,104,1985
1411,74.92,38.991,26,1985
1412,74.92,36.964,109,1978
1413,74.922,37.007,68,1978
1414,74.922,39.132,22,1985
1415,74.923,39.122,27,1985
1416,74.924,39.138,53,1985
1417,74.927,38.993,15,1985
1418,74.928,37.223,75,1978
1419,74.929,39.205,59,1985
1420,74.917,40.1,18,1979
1421,74.917,40.083,19,1979
1422,74.917,40.1,21,1979
1423,74.917,40.1,8,1979
1424,74.917,40.1,18,1979
1425,74.917,40.15,8,1979
1426,74.917,40.15,9,1979
1427,74.917,40.167,20,1979
1428,74.917,40.283,19,1979
1429,74.936,38.959,116,1985
1430,74.937,38.931,26,1985
1431,74.942,39.133,43,1985
1432,74.945,37.004,70,1978
1433,74.945,37.256,72,1978
1434,74.946,39.15,55,1985
1435,74.946,38.926,26,1985
1436,74.946,39.124,23,1985
1437,74.949,39.214,35,1985
1438,74.933,40.083,17,1979
1439,74.957,38.934,15,1985
1440,74.959,39.14,53,1985
1441,74.962,38.935,19,1985
1442,74.962,38.968,15,1985
1443,74.967,38.936,13,1985
1444,74.968,38.965,21,1985
1445,74.968,38.942,30,1985
1446,74.97,39.164,53,1985
1447,74.974,38.945,24,1985
1448,74.982,38.971,77,1985
1449,74.985,38.906,24,1985
1450,74.986,39.161,34,1985
1451,74.991,38.914,45,1985
1452,74.992,38.946,107,1985
1453,74.998,38.909,45,1985
1454,75.008,37.215,80,1978
1456,75.002,38.974,27,1985
1457,75.005,39.039,19,1985
1458,75.007,38.972,13,1985
1459,75.01,38.961,53,1985
1460,75.01,39.045,14,1985
1461,75.013,38.95,34,1985
1462,75.016,38.894,14,1985
1463,75.016,39.051,17,1985
1464,75.022,39.059,13,1985
1465,75.023,38.864,16,1985
1466,75.025,38.869,31,1985
1467,75.029,38.913,98,1985
1468,75.03,38.939,77,1985
1469,75.032,38.87,16,1985
1470,75.017,40.433,10,1979
1471,75.017,40.417,17,1979
1472,75.035,38.867,15,1985
1473,75.037,39.085,24,1975
1474,75.04,39.056,61,1975
1475,75.044,38.871,15,1985
1476,75.045,38.838,23,1985
1477,75.033,40.417,29,1979
1478,75.033,40.433,12,1979
1479,75.053,38.888,97,1985
1480,75.053,38.873,26,1985
1481,75.053,38.847,28,1985
1482,75.055,38.263,39,1985
1483,75.059,38.934,92,1985
1484,75.06,38.844,20,1985
1485,75.06,38.238,34,1985
1486,75.065,38.217,52,1985
1487,75.065,38.847,39,1985
1488,75.066,39.063,39,1975
1489,75.071,38.303,38,1985
1490,75.072,38.313,24,1985
1491,75.072,38.68,35,1985
1492,75.073,38.306,42,1985
1493,75.075,38.232,86,1985
1494,75.077,38.69,58,1985
1495,75.078,38.259,49,1985
1496,75.078,38.851,26,1985
1497,75.08,39.07,42,1975
1498,75.08,38.269,84,1985
1499,75.081,38.295,91,1985
1500,75.081,38.785,38,1985
1501,75.082,38.674,75,1985
1502,75.083,38.284,71,1985
1503,75.085,38.664,74,1985
1504,75.086,38.277,72,1985
1505,75.086,38.872,108,1985
1506,75.087,38.323,15,1985
1507,75.089,38.707,15,1985
1508,75.091,38.786,37,1985
1509,75.093,38.71,28,1985
1510,75.093,38.641,31,1985
1511,75.093,38.319,29,1985
1512,75.093,38.307,70,1985
1513,75.093,39.089,56,1975
1514,75.094,38.69,72,1985
1515,75.095,38.898,125,1985
1516,75.099,38.79,25,1985
1517,75.083,40.417,7,1979
1518,75.103,38.246,108,1985
1519,75.103,38.126,34,1985
1520,75.104,38.703,45,1985
1521,75.104,38.653,83,1985
1522,75.104,38.619,14,1985
1523,75.106,38.998,25,1985
1524,75.108,38.855,99,1985
1525,75.11,38.622,15,1985
1526,75.111,38.696,54,1985
1527,75.112,38.627,24,1985
1528,75.113,38.318,101,1985
1529,75.115,38.133,45,1985
1530,75.1,40.417,38,1979
1531,75.121,38.645,96,1985
1532,75.122,38.992,24,1985
1533,75.124,38.682,86,1985
1534,75.124,38.803,64,1985
1535,75.124,38.908,26,1985
1536,75.126,38.84,92,1985
1537,75.127,38.627,88,1985
1538,75.128,38.328,55,1985
1539,75.129,38.818,80,1985
1540,75.131,38.998,17,1985
1541,75.142,38.622,59,1985
1542,75.142,38.788,59,1985
1543,75.143,38.683,63,1985
1544,75.144,39.31,64,1975
1545,75.145,38.321,74,1985
1546,75.147,39.296,23,1975
1547,75.148,38.866,140,1985
1548,75.151,39.001,21,1985
1549,75.151,38.828,72,1985
1550,75.155,38.68,23,1985
1551,75.157,38.915,51,1985
1552,75.158,38.614,109,1985
1553,75.158,38.799,61,1985
1554,75.158,38.808,82,1985
1555,75.158,38.842,20,1985
1556,75.159,39.317,15,1975
1557,75.159,38.589,46,1985
1558,75.163,39.294,75,1975
1559,75.166,38.691,29,1985
1560,75.027,37.244,66,1978
1561,75.169,38.796,39,1985
1562,75.169,39,18,1985
1563,75.17,38.321,102,1985
1564,75.171,38.696,35,1985
1565,75.171,38.591,76,1985
1566,75.171,37.308,61,1978
1567,75.174,37.435,100,1977
1568,75.174,38.242,191,1985
1569,75.175,38.85,38,1985
1570,75.176,37.296,57,1978
1571,75.179,38.691,24,1985
1572,75.179,38.703,43,1985
1573,75.182,38.212,121,1981
1574,75.184,38.694,17,1985
1575,75.186,37.043,86,1978
1576,75.187,39.29,71,1975
1577,75.188,37.423,65,1977
1578,75.189,38.711,42,1985
1579,75.19,38.698,40,1985
1580,75.194,38.599,104,1985
1581,75.195,38.331,44,1985
1582,75.196,37.016,80,1978
1583,75.196,37.584,81,1977
1584,75.198,38.314,19,1985
1585,75.199,38.72,22,1985
1586,75.2,38.707,47,1985
1587,75.204,38.723,26,1985
1588,75.207,38.855,66,1985
1589,75.207,38.193,86,1981
1590,75.207,39.292,13,1975
1591,75.207,38.268,21,1985
1592,75.208,38.57,80,1985
1593,75.208,38.728,18,1985
1594,75.212,38.717,40,1985
1595,75.215,37.055,68,1978
1596,75.215,37.423,73,1977
1597,75.215,38.298,115,1985
1598,75.219,39.287,76,1975
1599,75.219,38.557,76,1985
1600,75.221,37.007,78,1978
1601,75.221,39.323,19,1985
1602,75.221,38.847,33,1985
1603,75.223,38.173,73,1981
1604,75.225,38.216,71,1981
1605,75.226,38.84,20,1985
1606,75.226,37.388,64,1977
1607,75.228,38.187,82,1981
1608,75.229,38.211,60,1985
1609,75.229,38.269,24,1985
1610,75.234,38.278,58,1985
1611,75.235,39.322,14,1985
1612,75.235,37.075,67,1978
1613,75.236,38.837,38,1985
1614,75.238,37.45,64,1977
1615,75.238,39.324,17,1985
